zonei,areakey,lat,lon,osgb36_east,osgb36_north,area
411,E02000427,51.574615,-0.0999266,531657.7,187881.28,1073818
412,E02000428,51.577274,-0.0829722,532824.6,188207.62,596741.06
413,E02000429,51.578236,-0.13131383,529472.75,188228.06,979766.4
414,E02000430,51.577087,-0.117253415,530450.1,188125.3,658723.1
415,E02000431,51.573353,-0.14087431,528824.2,187668.02,609734.44
416,E02000432,51.572643,-0.1069807,531174.6,187649.36,536043.7
417,E02000433,51.626263,-0.31675252,516502.4,193256.22,6318034.5
418,E02000434,51.61248,-0.29210883,518243.78,191763.11,1962751.6
419,E02000435,51.612106,-0.32004952,516310.44,191676.61,1806726.1
420,E02000436,51.616684,-0.35786432,513681.06,192126.52,4721885.5
421,E02000437,51.607384,-0.33727697,515129.72,191124.39,1396668.2
422,E02000438,51.606785,-0.363835,513292.4,191016.16,1751307.8
423,E02000439,51.60456,-0.27853566,519204.2,190904.67,1063505.2
424,E02000440,51.605156,-0.31007466,517018.88,190919.7,1495150.8
425,E02000441,51.605988,-0.39200196,511344.12,190884.36,2335916.8
426,E02000442,51.59989,-0.28501013,518768.1,190374.78,1139682.6
427,E02000443,51.599743,-0.3375315,515131.44,190274.22,978241.06
428,E02000444,51.59809,-0.30057725,517694.75,190149.47,1094300.9
429,E02000445,51.59551,-0.32834625,515778.28,189817.86,1250901.6
430,E02000447,51.597034,-0.35682112,513802.4,189942.95,2123811.5
431,E02000448,51.594543,-0.38054752,512165.4,189629.33,1720272
432,E02000449,51.590714,-0.29096633,518379.47,189344.89,918244.25
433,E02000451,51.5902,-0.36652648,513147.28,189167.64,1599322.4
434,E02000452,51.58837,-0.336632,515222.5,189011.23,1124633
435,E02000453,51.585304,-0.34953347,514336.56,188649.83,1034133.7
436,E02000454,51.583103,-0.38332152,512001.44,188353.12,1566781.9
437,E02000455,51.58103,-0.3293834,515743.22,188206.55,1231708.6
438,E02000456,51.57945,-0.35234693,514156.34,187994.36,925414.7
439,E02000457,51.577324,-0.36700734,513145.94,187735.66,1159848.8
440,E02000459,51.56878,-0.3503763,514319.62,186810.98,1199643.9
441,E02000460,51.567455,-0.36672515,513190,186638.53,866137
442,E02000461,51.568172,-0.3346088,515413.78,186768.61,2662174.2
443,E02000462,51.560677,-0.35809958,513804.66,185898.17,999512.3
444,E02000463,51.560013,-0.37247565,512809.94,185802.14,928805.25
445,E02000464,51.61874,0.22469854,553999.5,193422.17,5857365.5
446,E02000465,51.6075,0.24371965,555354.44,192212.5,2800639.8
447,E02000466,51.613163,0.18611258,551347.3,192721.42,6279434.5
448,E02000467,51.60395,0.2207413,553775.6,191769.05,1358633
449,E02000468,51.611088,0.1579603,549405.4,192432.66,4093870
450,E02000469,51.59915,0.20715116,552850.75,191207.34,1714036.2
451,E02000470,51.591885,0.25057366,555882.44,190490.95,6762614
452,E02000471,51.59499,0.18603718,551402.56,190700.53,2140660.2
453,E02000472,51.59188,0.17165947,550417.2,190325.2,1535634.4
454,E02000473,51.583374,0.23244953,554656.1,189506.28,2855537.2
455,E02000474,51.58582,0.16198227,549766.9,189631.19,2207117.2
456,E02000475,51.58552,0.20568122,552794.75,189688.44,2802681
457,E02000476,51.57938,0.18406802,551318.06,188960.73,1566450.5
458,E02000477,51.573467,0.20758733,552967.25,188352.38,1749086.9
459,E02000478,51.57217,0.23341905,554761.3,188262.56,2491268.2
460,E02000479,51.570564,0.19300029,551966.25,187999.28,1375105.5
461,E02000480,51.571262,0.16552907,550060.5,188020.11,3375510.2
462,E02000481,51.5583,0.2948893,559068.75,186852.2,12245792
463,E02000482,51.565266,0.2580691,556492.94,187547.4,2826042.5
464,E02000483,51.562206,0.22053666,553902.44,187127.58,1602653.8
465,E02000484,51.561325,0.19833006,552366.44,186982.72,1850792.1
466,E02000485,51.558575,0.23937365,555220.2,186763.48,2095191.4
467,E02000486,51.55351,0.21050774,553236.6,186139.44,1274225.6
468,E02000487,51.54004,0.25712466,556514.06,184740.33,12880574
469,E02000488,51.54655,0.21640064,553668.56,185378.08,1828735.1
470,E02000489,51.54284,0.19712043,552344.4,184924.9,2599204.8
471,E02000490,51.5344,0.19663493,552338.9,183985.89,2051469.6
472,E02000491,51.522892,0.17811514,551092.75,182667.73,4800566
473,E02000492,51.511337,0.21210447,553489.1,181453.88,14052998
474,E02000493,51.516792,0.20133871,552724,182037.6,1288924.5
475,E02000494,51.60641,-0.43615574,508285.9,190864.98,6220910
476,E02000495,51.604763,-0.41708884,509610.06,190710.3,2728045.2
477,E02000496,51.59866,-0.47466755,505637.34,189946.88,15224361
478,E02000497,51.590565,-0.40754348,510305.4,189145.89,2702054.5
479,E02000498,51.585506,-0.4382316,508191.84,188537.33,3137715.8
480,E02000499,51.579338,-0.39362687,511296.72,187918.73,1608588.4
481,E02000500,51.580276,-0.4201619,509456.12,187982.95,2897733.2
482,E02000501,51.570908,-0.39830133,510993.4,186974.22,1436552.1
483,E02000502,51.561436,-0.42552122,509129.94,185879.8,4165707.8
484,E02000503,51.564087,-0.40494773,510549.4,186205.5,1380244
485,E02000504,51.564484,-0.44926628,507477.03,186183.53,3064193.2
486,E02000506,51.559395,-0.46487918,506406.88,185594.97,5485269
487,E02000507,51.54537,-0.43363222,508606.03,184081.16,2687794.5
488,E02000508,51.540936,-0.4690203,506162.8,183536.2,2746600.2
489,E02000509,51.53888,-0.48364857,505153.25,183286.62,2014027
490,E02000510,51.53274,-0.45609525,507078.28,182643.81,2130681.8
491,E02000511,51.532516,-0.42429304,509284.34,182666.12,2388424.8
492,E02000512,51.531727,-0.44131756,508105.53,182552.92,1407375.1
493,E02000513,51.5288,-0.39872232,511066.75,182291.33,1471595.2
494,E02000514,51.524006,-0.41033694,510272.78,181740.7,1199280
495,E02000515,51.52025,-0.4781616,505576.8,181222.92,3152460
496,E02000516,51.521763,-0.38587797,511974.88,181528.38,1654950.9
497,E02000517,51.51968,-0.4356943,508524.16,181221.75,1547239.6
498,E02000518,51.516663,-0.45693243,507057.9,180854.78,2523147.2
499,E02000519,51.515816,-0.40490395,510669.5,180838.1,1816528.5
500,E02000520,51.509758,-0.4217108,509518,180139.2,4360609
501,E02000521,51.502262,-0.44912896,507633.22,179264.88,2453999.5
502,E02000522,51.50314,-0.4712963,506092.8,179330.31,1569300.9
503,E02000523,51.49898,-0.4225791,509483.56,178939.78,1645999.8
504,E02000524,51.477016,-0.46402404,506658.44,176436.1,20508814
505,E02000525,51.48512,-0.42404273,509415.2,177395.77,4067569.2
506,E02000526,51.49266,-0.24922366,521531.62,178510.48,924206.4
507,E02000528,51.492416,-0.29390547,518430.84,178409.88,2323208
508,E02000529,51.48941,-0.3744657,512846.4,177948.47,1181705.4
509,E02000530,51.490646,-0.3979745,511211.5,178050.05,2723060
510,E02000531,51.485363,-0.3128745,517132.25,177595,2556791.8
511,E02000532,51.481632,-0.2586364,520907.44,177268.34,2288568.2
512,E02000533,51.48376,-0.27329043,519884.47,177481.05,1063886.9
513,E02000534,51.488503,-0.3402704,515222.44,177900.86,4866732.5
514,E02000535,51.481403,-0.38882762,511869.03,177036.03,1549620.2
515,E02000536,51.478294,-0.37163806,513070.2,176716.84,1606401.2
516,E02000537,51.480515,-0.3544886,514255.4,176990.08,1888157.6
517,E02000538,51.473717,-0.40436143,510809.2,176157.53,2355608.5
518,E02000539,51.473103,-0.32850197,516078.47,176206.86,1646141.9
519,E02000540,51.47143,-0.34751356,514762.47,175991.34,1253742.1
520,E02000541,51.470745,-0.38978606,511828.56,175849.64,1054508.6
521,E02000542,51.46934,-0.37515494,512848.1,175715.6,1045864.94
522,E02000543,51.46536,-0.36299166,513702.7,175291.86,1144316.5
523,E02000544,51.462852,-0.3474534,514788.2,175037.3,1385716.9
524,E02000545,51.46311,-0.3292253,516053.6,175094.89,1314856.8
525,E02000546,51.458656,-0.3835791,512289.28,174514.86,2460013.8
526,E02000547,51.45979,-0.41630176,510013.5,174591.23,3264559.8
527,E02000548,51.44839,-0.44148815,508290.97,173286.22,3528355.8
528,E02000549,51.448868,-0.39846504,511279.03,173403.77,2455178.8
529,E02000550,51.44512,-0.41665384,510024.3,172959.66,944982.7
530,E02000551,51.439087,-0.387506,512064.4,172332.83,2128564
531,E02000552,51.43723,-0.42572856,509412.62,172068.31,3060093.5
532,E02000553,51.42959,-0.39705178,511424.16,171261.81,2523546
533,E02000554,51.570896,-0.12083908,530219.4,187430.4,637069.9
534,E02000555,51.569008,-0.12953474,529622.25,187205.1,596119.1
535,E02000556,51.56625,-0.11605939,530563.9,186922.5,651086.8
536,E02000557,51.563835,-0.13470724,529278.5,186620.55,708521.1
537,E02000558,51.561813,-0.10980502,531010.06,186440.2,480863.56
538,E02000559,51.559814,-0.10059342,531654.25,186234.31,576998.6
539,E02000560,51.559147,-0.11596613,530590.7,186132.47,503544.06
540,E02000561,51.55853,-0.1289195,529694.7,186040.97,613608.1
541,E02000562,51.554558,-0.094602354,532084.7,185660.97,647888.44
542,E02000563,51.553673,-0.124850675,529990.56,185508.2,579735.56
543,E02000564,51.55291,-0.11185712,530893.44,185446.33,807543.1
544,E02000565,51.550358,-0.083274886,532882.1,185214.44,512773.84
545,E02000566,51.54931,-0.10336954,531492.1,185061.53,700105.94
546,E02000567,51.54575,-0.08694615,532641,184695.22,664263.7
547,E02000568,51.54539,-0.118563965,530450,184598.52,902873.25
548,E02000569,51.543625,-0.09631516,531997.6,184441.92,700319.6
549,E02000570,51.54088,-0.108584374,531154.9,184114.48,601156.75
550,E02000571,51.53812,-0.092066385,532308.2,183837.69,497965.47
551,E02000572,51.536423,-0.11537699,530696.6,183606.92,458733.62
552,E02000573,51.53475,-0.10141409,531669.7,183446.12,725246.3
553,E02000574,51.53141,-0.111880235,530953.5,183055.98,608182.4
554,E02000575,51.52522,-0.10273511,531605.6,182383.7,929618.94
555,E02000576,51.5248,-0.09040967,532461.7,182359.4,755679.56
556,E02000577,51.525192,-0.21253887,523989.6,182189.19,871413.1
557,E02000578,51.522858,-0.2179555,523620.22,181920.5,513479.34
558,E02000579,51.51798,-0.21755348,523661.3,181378.42,610624.7
559,E02000580,51.51748,-0.20407213,524597.94,181345.77,396271.72
560,E02000581,51.512314,-0.21290594,523999.1,180756.61,431374.44
561,E02000582,51.51165,-0.19766235,525058.56,180708.72,487984.53
562,E02000583,51.510216,-0.20768355,524367.2,180531.94,575785.3
563,E02000584,51.505825,-0.1921192,525459.1,180070.61,911780.6
564,E02000585,51.50213,-0.20591326,524512,179635.97,907877.44
565,E02000586,51.49924,-0.18388578,526048.6,179352.67,525171.9
566,E02000587,51.498196,-0.19570509,525231.25,179215.86,522299.22
567,E02000588,51.4967,-0.16103444,527641.6,179109.64,767053.3
568,E02000589,51.494705,-0.18793349,525780.2,178841.34,370683.28
569,E02000590,51.493504,-0.16750008,527201.75,178742.92,460422.5
570,E02000591,51.493256,-0.19793014,525090.3,178663.08,360512.28
571,E02000592,51.49318,-0.17773771,526492.06,178689.3,567384.06
572,E02000593,51.48882,-0.1894443,525691.5,178184.08,498169.7
573,E02000594,51.487503,-0.15864459,527833.2,178091.03,773715.2
574,E02000595,51.486805,-0.1712428,526960.6,177991.66,635101
575,E02000596,51.48602,-0.18237633,526189.9,177884.86,547446.8
576,E02000597,51.48096,-0.17986219,526378.4,177326.7,395144.1
577,E02000598,51.426243,-0.29927766,518228.84,171043.22,1330455.1
578,E02000599,51.421654,-0.26079717,520915.8,170595.72,4155558.2
579,E02000600,51.417965,-0.28169,519472.97,170151.16,1105359.5
580,E02000601,51.417248,-0.29752877,518373.62,170045.73,1070994
581,E02000602,51.408657,-0.2907173,518869.5,169101.5,1077468.9
582,E02000603,51.406384,-0.27504286,519965.44,168874.3,1323403
583,E02000604,51.403805,-0.25181988,521587.25,168625.86,1533214.9
584,E02000605,51.40124,-0.26519352,520663.9,168318.64,1438037.9
585,E02000606,51.40349,-0.30183372,518109.78,168508.95,1498464
586,E02000607,51.398777,-0.28644732,519192.1,168010.06,1440248
587,E02000608,51.39351,-0.30551404,517879.47,167393.55,821268.6
588,E02000609,51.390358,-0.2591576,521112.44,167118.47,1474049.4
589,E02000610,51.388332,-0.29991007,518282.66,166826.72,1112966.5
590,E02000611,51.388687,-0.27824548,519788.94,166901.67,1799123.8
591,E02000612,51.387146,-0.24816053,521886,166779.53,1887062
592,E02000613,51.381096,-0.29798743,518435.1,166025.39,1203028.1
593,E02000614,51.37621,-0.27793768,519842.94,165514.67,2952473.2
594,E02000615,51.370983,-0.3022442,518164.94,164893.9,1636374.6
595,E02000616,51.362114,-0.29205844,518896.8,163924.45,1311987.6
596,E02000617,51.34768,-0.31289363,517483.4,162285.83,7075816
597,E02000619,51.492706,-0.11034419,531171.2,178755.16,548538.44
598,E02000620,51.488358,-0.11381804,530942.5,178265.14,726410.4
599,E02000621,51.481827,-0.12184546,530403.94,177524.98,728868.75
600,E02000622,51.4803,-0.10814119,531359.75,177379.77,778608.7
601,E02000623,51.47674,-0.12376531,530285.1,176956.22,458328.5
602,E02000624,51.475056,-0.111128025,531167.44,176791.23,575428.9
603,E02000625,51.47212,-0.12876438,529951.1,176432.98,555056.2
604,E02000626,51.470345,-0.10272968,531764.1,176282.23,555946.1
605,E02000627,51.468414,-0.12067862,530523.2,176035.69,526150.9
606,E02000628,51.46677,-0.11080075,531213.9,175870.61,655958.1
607,E02000629,51.467304,-0.13262539,529696.7,175890.9,641793.25
608,E02000630,51.465046,-0.14309828,528975.75,175621.3,678680.6
609,E02000631,51.4637,-0.09547573,532287.1,175556.69,1064941.9
610,E02000632,51.461517,-0.1236413,530337.1,175263.39,527900.7
611,E02000633,51.459843,-0.11416954,530999.8,175094.1,631498.94
612,E02000634,51.459755,-0.13259509,529720.2,175051.78,520855.88
613,E02000635,51.454967,-0.105000235,531650.7,174568.7,1242707.9
614,E02000636,51.45609,-0.1396489,529240.6,174631.39,923965.5
615,E02000637,51.452602,-0.11661112,530850.9,174284.61,584104
616,E02000638,51.450035,-0.12286419,530423.8,173988.2,685345
617,E02000639,51.447746,-0.12837932,530047.2,173723.61,584213.1
618,E02000640,51.446487,-0.1373907,529424.6,173567.92,818004
619,E02000641,51.445114,-0.112705596,531143.7,173459.11,610347.4
620,E02000642,51.44301,-0.098931685,532106.8,173249.73,1084324.5
621,E02000643,51.4396,-0.12481542,530317.94,172824.4,700772.56
622,E02000644,51.43634,-0.11208276,531212.06,172484.83,904561.7
623,E02000645,51.433857,-0.098458275,532166.1,172233.08,1133027.6
624,E02000646,51.434547,-0.12945206,530010.1,172254.47,948036.4
625,E02000647,51.428127,-0.1121448,531231.3,171571.45,967269.4
626,E02000648,51.426376,-0.098081015,532213.94,171401.77,704047.7
627,E02000649,51.426422,-0.12913018,530055.56,171351.36,1035464.4
628,E02000650,51.42436,-0.086544886,533021.6,171198.64,772050.6
629,E02000651,51.41932,-0.12433976,530408.75,170570.1,1119831.4
630,E02000652,51.415207,-0.13644469,529578.8,170091.39,687364
631,E02000653,51.48939,-0.038289294,536182.3,178518.2,676298.75
632,E02000654,51.48406,-0.031003224,536704.06,177938.58,945500.6
633,E02000655,51.48085,-0.045547895,535703.9,177554.9,978424.7
634,E02000657,51.471645,-0.030924551,536746.6,176558.64,873711.94
635,E02000658,51.471786,-0.04540988,535740.3,176547.5,773959.3
636,E02000659,51.467297,-0.004149058,538619.1,176125.69,1025729
637,E02000660,51.466984,-0.026119033,537094.3,176049.38,812449.9
638,E02000661,51.46643,0.0080750715,539470.7,176052.45,1286825.5
639,E02000662,51.46353,-0.04025839,536122.6,175639.22,770033.8
640,E02000663,51.462486,-0.020073853,537527.6,175560.75,656393.6
641,E02000664,51.459286,-0.010484611,538203.3,175223,1413699.2
642,E02000665,51.45584,0.0053240173,539311.9,174869.6,800393.3
643,E02000666,51.4569,-0.026578424,537092.6,174927.52,952229.44
644,E02000667,51.45319,-0.033630297,536613.9,174501.69,727095.75
645,E02000668,51.450115,0.011336686,539747.06,174244.67,1008733.6
646,E02000669,51.449333,-0.0026017523,538781.06,174131.16,642360.56
647,E02000670,51.446735,-0.010923555,538210.75,173826.33,621736.7
648,E02000671,51.44663,-0.039691824,536212.3,173760.81,994276.2
649,E02000672,51.445763,-0.023386275,537347.8,173694.77,1159179.4
650,E02000673,51.44475,-0.054424476,535194.25,173524.58,1060227
651,E02000674,51.441357,-0.0003427693,538962.25,173248.64,817579.5
652,E02000675,51.440376,0.019760368,540362.1,173177.64,1433302.8
653,E02000676,51.43964,-0.040492173,536177.5,172982.03,745943.4
654,E02000677,51.438072,-0.01225342,538144.5,172860.72,1050014.4
655,E02000678,51.435596,0.010197106,539712.2,172627.94,1033297.25
656,E02000679,51.4341,-0.04463902,535905.75,172358.64,938529.94
657,E02000680,51.43513,-0.05938309,534878,172445.95,767576.56
658,E02000681,51.434113,-0.027526766,537095,172391.98,1353839.2
659,E02000682,51.431473,-0.0054576057,538636.75,172139.67,1190343.1
660,E02000683,51.42969,0.03243303,541275.7,172014.12,959111.75
661,E02000685,51.42895,-0.06147671,534750.7,171755.05,967193.56
662,E02000686,51.423153,-0.020250157,537633.6,171186.97,1730934.6
663,E02000687,51.425983,-0.047291394,535745.5,171451.28,777409.3
664,E02000689,51.43367,-0.19587357,525396.3,172041.14,1949161.9
665,E02000690,51.428566,-0.2295141,523072,171416.53,5401910.5
666,E02000691,51.424797,-0.19712184,525333.8,171052.4,928193.75
667,E02000692,51.42181,-0.21287856,524246.62,170693.36,1144059.9
668,E02000693,51.419495,-0.17620257,526802.7,170498.86,1047511.44
669,E02000694,51.419884,-0.18701686,526049.75,170523.42,773894.8
670,E02000695,51.41692,-0.15112412,528553.4,170256,806624.56
671,E02000696,51.415653,-0.16681698,527465.9,170087.83,740950.56
672,E02000697,51.414833,-0.19667023,525392.5,169945.05,1158036
673,E02000698,51.41424,-0.23599385,522659.94,169812.69,1754823.4
674,E02000699,51.412052,-0.21322112,524249.28,169607.56,930434.75
675,E02000700,51.410156,-0.1813819,526468.4,169451.58,922097.1
676,E02000701,51.409973,-0.15879732,528039.3,169470.2,956651.25
677,E02000702,51.403484,-0.14800945,528807.7,168767.73,1558286.5
678,E02000703,51.407154,-0.19973198,525200.56,169085.86,1474946
679,E02000704,51.40631,-0.22799292,523237.56,168944.28,1671124.5
680,E02000705,51.405846,-0.13809536,529490.5,169047.81,1241686.9
681,E02000706,51.405823,-0.16963498,527297.25,168989.98,904385.75
682,E02000707,51.3978,-0.13210358,529930,168163.75,1159827.1
683,E02000708,51.39752,-0.23372982,522862.2,167956.94,1646088.8
684,E02000709,51.397938,-0.21294022,524307.06,168038.89,1717208
685,E02000710,51.395714,-0.16400214,527717.1,167875.58,3225977.5
686,E02000711,51.39808,-0.18993625,525906.7,168093.78,1330794.4
687,E02000712,51.39091,-0.19757868,525394.75,167283.73,1630360.4
688,E02000713,51.38766,-0.22028074,523824.25,166883.86,1534188.6
689,E02000714,51.552635,0.02461395,540354.1,185669.05,549272.9
690,E02000715,51.55243,0.062026978,542948.1,185718.7,426964.56
691,E02000716,51.555283,0.04816172,541978.1,186008.72,1565172.9
692,E02000717,51.549988,0.051335696,542214.6,185426.14,498731.88
